Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-01-12,-2.911731,53.502805,,0.4,2020-03-25,,15,15,Haulage Depot. Completions expected on site within 5 years.,,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,not owned by a public authority,,,,not permissioned,"Haulage Depot, St Thomas's Road",UT019,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,,,
yes,,2017-01-12,-2.040834,53.113255,,1.1,2020-03-25,,11,11,Has outline planning permission for 11 dwellings granted at appeal 5/11/2014. Completions expected on site within 5 years,,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,not owned by a public authority,2018-03-15,outline planning permission,,permissioned,"Former reservoirs off, Land at Bridge End, Macclesfield Road",LE071A,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,,,
,,2017-01-12,-2.00214,53.106466,,3.5,2020-03-25,,50,50,Care home in wooded grounds,,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,owned by a public authority,,,,not permissioned,"Kniveden Hall and Springhill, Mount Road",LE066,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,,,
yes,,2017-01-12,-2.016988,53.107076,,0.46,2020-03-25,,49,49,Demolition of Mill and creation of 49 retirement apartments - under construction,,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,not owned by a public authority,2017-08-30,full planning permission,,permissioned,"Portland Mill, Portland Street",LE073,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,,,
yes,,2017-01-12,-2.179966,53.387526,,0.66,2020-03-25,,20,20,Former school now derelict. Completions expected on site within 5 years,,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,owned by a public authority,,,,not permissioned,"Site of former, Meadows School, Tunstall Road",BD055,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,,,
yes,,2017-01-12,-2.175088,53.11876,,0.28,2020-03-25,,42,42,Underused retail & employment site. Completions expected on site within 5 years,,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,not owned by a public authority,,,,not permissioned,"Minster Mill, Walley Street",BD102,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,,,
yes,2019-02-26,2017-01-12,-1.989264,52.985185,,0.95,2020-03-25,,42,42,Now complete - all social rented.,,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,not owned by a public authority,2015-02-27,full planning permission,,permissioned,"Hurst Yard, Meadow Drive / Bank Street",CH014,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,,,
yes,,2017-01-12,-1.986105,52.990209,,0.8,2020-03-25,,32,32,Coach Depot and Oil Depot Yard. Completions expected on site within 5 years,,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,not owned by a public authority,,,,not permissioned,"Stoddards Depot, Leek Road",CH015,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,,,
yes,,2017-01-12,-2.005827,52.984133,,1.2,2020-03-25,,42,42,Mixed Use Site. Completions expected on site within 5 years,,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,not owned by a public authority,,,,not permissioned,"Land north of, The Green",CH020,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,,,
yes,,2017-01-12,-2.02444,53.103578,,0.36,2020-03-25,,57,57,Planning permission for apartments age 55+ with care,,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,not owned by a public authority,2017-11-19,full planning permission,,permissioned,"Compton Mill, Compton Street",LE151,https://www.staffsmoorlands.gov.uk/media/4698/Brownfield-Register/pdf/SMDC_Brownfield_Land_Register_2019_Maps.pdf?m=1576509255197,,,
