Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-19,-2.69793,53.443104,,0.36,2017-12-19,14,14,14,This is a cleared former housing site and has previously benefitted from planning permission for residential development.,St. Helens Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/st-helens,owned by a public authority,,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJD500DT028,not permissioned,"Land rear of 14 to 20 Weymouth Avenue, Parr, WA9 3QY",BR001,https://www.sthelens.gov.uk/media/7238/br001.pdf,,,
yes,,2017-12-19,-2.698849,53.443143,,0.28,2017-12-19,11,11,11,This is a cleared former housing site and has previously benefitted from planning permission for residential development.,St. Helens Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/st-helens,owned by a public authority,,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJDP00DT02T,not permissioned,"Land between 8 & 34 Portland Way and 161 & 123 Berry's Lane, Parr, WA9 3QZ",BR002,https://www.sthelens.gov.uk/media/7239/br002.pdf,,,
yes,,2017-12-19,-2.696751,53.443767,,0.52,2017-12-19,18,18,18,This is a cleared former housing site and has previously benefitted from planning permission for residential development.,St. Helens Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/st-helens,not owned by a public authority,,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJDP00DT02T,not permissioned,"Land between Weymouth Avenue & Berry's Lane, Parr, WA9 3QT",BR003,https://www.sthelens.gov.uk/media/7241/br003.pdf,,,
yes,,2017-12-19,-2.714808,53.45664,,0.78,2017-12-19,28,28,28,There are no policy or known physical constraints that would make the site unsuitable for housing.,St. Helens Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/st-helens,mixed ownership,,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOILI00DT01S,not permissioned,"Land at Park Road, St. Helens, WA9 1ER",BR004,https://www.sthelens.gov.uk/media/7240/br004.pdf,,,
yes,,2017-12-19,-2.708953,53.443291,,26.74,2017-12-19,802,802,802,"Site is identified as an urban village site in the St. Helens Core Strategy.. Demolition of existing buildings, provision of sports and recreational facilities, access roads and associated infrastructure and engineering works, open space, and erection of new residential and retail development on this site.",St. Helens Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/st-helens,mixed ownership,2017-05-22,outline planning permission,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJDU00DT028,permissioned,"Moss Nook Urban Village, Watery Lane, St. Helens, WA9 3EN",BR005,https://www.sthelens.gov.uk/media/7243/br005.pdf,,,
yes,,2017-12-19,-2.761826,53.437329,,0.82,2017-12-19,32,32,32,This cleared former housing site has an expired planning permission on the northern parcel. There are no policy or known physical constraints that would make the site unsuitable for housing.,St. Helens Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/st-helens,not owned by a public authority,,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJD600DT00H,not permissioned,"Land at junction of Sunbury Street and Fir Street, Thatto Heath, WA10 3RL",BR006,https://www.sthelens.gov.uk/media/7244/br006.pdf,,,
yes,,2017-12-19,-2.702989,53.438616,,0.26,2017-12-19,7,7,7,This cleared former garage site is in Helena Homes ownership who have indicated that they still intend to develop it.,St. Helens Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/st-helens,not owned by a public authority,,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJD600DT00U,not permissioned,"Land rear of Carnegie Crescent and Goodban Street, Parr, WA9 3LX",BR007,https://www.sthelens.gov.uk/media/7242/br007.pdf,,,
yes,,2017-12-19,-2.715549,53.448788,,2.21,2017-12-19,66,66,66,There are no known legal or ownership issues and the site is considered to be available immediately.,St. Helens Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/st-helens,not owned by a public authority,,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJER00DT00X,not permissioned,"Land at Somerset Street and Sussex Grove, Parr, WA9 1QN",BR008,https://www.sthelens.gov.uk/media/7245/br008.pdf,,,
yes,,2017-12-19,-2.636414,53.452193,,0.41,2017-12-19,14,14,14,This cleared site is subject to some issues with land ownership but this is trying to be addressed with the land registry.,St. Helens Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/st-helens,mixed ownership,,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOITQ00DT01K,not permissioned,"Land at corner of Fairclough Street and Wargrave Road, Earleston, WA12 9QU",BR009,https://www.sthelens.gov.uk/media/7246/br009.pdf,,,
yes,,2017-12-19,-2.746234,53.450362,,0.83,2017-12-19,29,29,29,This is a part cleared and derelict site with an expired planning permission for apartments.,St. Helens Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/st-helens,mixed ownership,,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOI3N00DT00R,not permissioned,"Liverpool Arms and Former Sacred Heart RC Church and School, Borough Road, St. Helens, WA10 3SX",BR010,https://www.sthelens.gov.uk/media/7247/br010.pdf,,,
