Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-08-02,-4.047098,51.083753,,0.41,2018-12-17,32,32,32,"DEMOLITION OF EXISTING DWELLINGS & CAR PARKING AREAS & ERECTION OF 32 DWELLINGS, COMMUNITY CENTRE & ASSOCIATED AMENITY SPACE, LANDSCAPING & PARKING",North Devon Council,http://opendatacommunities.org/id/district-council/north-devon,not owned by a public authority,,Permission in principle,,pending decision,"Beaufort Walk, Gorwell Barnstaple EX32 7JD",BFL/BAR/003,https://www.northdevon.gov.uk/media/379119/bfl-bar-003-beaufort-walk-barnstaple-1-1250.pdf,,,
yes,,2017-08-02,-4.130708,51.206531,,0.24,2018-12-17,6,6,6,CONVERSION OF NURSING HOME TO FORM 11 APARTMENTS,North Devon Council,http://opendatacommunities.org/id/district-council/north-devon,not owned by a public authority,2007-02-22,full planning permission,,permissioned,"Willow Court, Torrs Park ILFRACOMBE EX34 8AZ",BFL/ILF/006,https://www.northdevon.gov.uk/media/379133/bfl-ilf-006-willow-court-torrs-park-ilfracombe-1-1250.pdf,,,
,,2017-08-02,-4.226619,51.126985,,0.25,2018-12-17,3,3,6,,North Devon Council,http://opendatacommunities.org/id/district-council/north-devon,not owned by a public authority,,,,Not permissioned,"Bay View Farm, Croyde Road Croyde Braunton EX33 1PN",BFL/GEO/012,https://www.northdevon.gov.uk/media/379129/bfl-geo-012-bay-view-caravan-park-croyde-1-750.pdf,,,
,,2017-08-02,-5.932885,51.087495,,0.37,2018-12-17,8,8,10,DEMOLITION OF EXISTING BUILDINGS & ERECTION OF 8 DWELLINGS TOGETHER WITH THE ERECTION OF 2 ADDITIONAL DWELLINGS (GROSS 10 NET 8),North Devon Council,http://opendatacommunities.org/id/district-council/north-devon,not owned by a public authority,2017-04-19,full planning permission,,permissioned,"Fairleigh, Crowborough Road Georgeham Braunton EX33 1JZ",BFL/GEO/017,https://www.northdevon.gov.uk/media/379130/bfl-geo-017-fairleigh-crowborough-road-georgeham-1-1250.pdf,,,
yes,,2017-08-02,-4.058974,51.081727,,0.03,2018-12-17,6,6,6,ALTERATIONS TO & CONVERSION OF BUILDING TO FORM 6 FLATS TO INCLUDE SEVERAL MINOR AMENDMENTS FROM THE ORIGINAL APPROVAL (61963),North Devon Council,http://opendatacommunities.org/id/district-council/north-devon,not owned by a public authority,2018-11-06,full planning permission,,permissioned,"The Tile Centre, 113 Boutport Street Barnstaple EX31 1TD",BFL/BAR/018,https://www.northdevon.gov.uk/media/379116/bfl-bar-018-113-boutport-street-barnstaple-1-750.pdf,,,
yes,,2017-08-02,-4.204628,51.172694,,0.06,2018-12-17,5,5,7,RETENTION OF TWO RESIDENTIAL FLATS & EXTENSION / CONVERSION OF HOTEL TO FORM FIVE RESIDENTIAL FLATS,North Devon Council,http://opendatacommunities.org/id/district-council/north-devon,not owned by a public authority,2015-04-14,full planning permission,,permissioned,"The Rocks Hotel, Beach Road Woolacombe Ilfracombe EX34 7BT",BFL/MOR/021,https://www.northdevon.gov.uk/media/379146/bfl-mor-021-the-rocks-hotel-woolacombe-1-750.pdf,,,
yes,,2017-08-02,-4.112174,51.200104,,3.14,2018-12-17,60,60,80,"OUTLINE PLANNING APPLICATION FOR DEMOLITION OF HOLIDAY CHALETS, ERECTION OF UP TO 80 DWELLINGS, FORMATION OF PUBLIC OPEN SPACE, RECONFIGURATION OF EXISTING ACCESSES ONTO WORTH ROAD & OLD BARNSTAPLE ROAD",North Devon Council,http://opendatacommunities.org/id/district-council/north-devon,not owned by a public authority,2016-06-10,outline planning permission,,permissioned,"John Fowler Holidays, Ilfracombe Holiday Park Marlborough Road Ilfracombe EX34 8PF",BFL/ILF/022,https://www.northdevon.gov.uk/media/379134/bfl-ilf-022-former-john-fowler-holiday-park-ilfracombe-1-2500.pdf,,,
,,2017-08-02,-4.02085,51.078751,,0.6,2018-12-17,18,18,21,,North Devon Council,http://opendatacommunities.org/id/district-council/north-devon,not owned by a public authority,,,,Not permissioned,"Westacott Heights, Whiddon Valley BARNSTAPLE EX32 7NF",BFL/LAN/027,https://www.northdevon.gov.uk/media/379144/bfl-lan-027-westacott-heights-barnstaple-1-1250.pdf,,,
,,2017-08-02,-4.162247,51.069771,,11.9,2018-12-17,250,250,280,OUTLINE APPLICATION FOR 280 DWELLINGS (USE CLASS C3),North Devon Council,http://opendatacommunities.org/id/district-council/north-devon,not owned by a public authority,,,,pending decision,"Land at Yelland Quay, Yelland BARNSTAPLE EX31 3EZ",BFL/FRE/028,https://www.northdevon.gov.uk/media/379126/bfl-fre-028-land-at-yelland-quay-fremington-1-3500.pdf,,,
yes,,2017-08-02,-4.211275,51.17586,,0.54,2018-12-17,5,5,5,APPLICATION FOR A NON MATERIAL AMENDMENT TO PLANNING PERMISSIONS 56934 (DEMOLITION OF ONE DWELLING & ERECTION OF FIVE FLATS TOGETHER WITH ASSOCIATED WORKS) & 62118 (NON-MATERIAL AMENDMENT TO PLANNING PERMISSION 56934 IN RESPECT OF ALTERATIONS TO FOOTPRINT TO MEET CURRENT BUILDING REGULATIONS) IN RESPECT OF AMENDED DESIGN & MATERIALS,North Devon Council,http://opendatacommunities.org/id/district-council/north-devon,not owned by a public authority,2018-10-17,full planning permission,,permissioned,"Panorama, Rockfield Road Woolacombe Ilfracombe EX34 7DH",BFL/MOR/029,https://www.northdevon.gov.uk/media/379145/bfl-mor-029-panorama-rockfield-road-woolacombe-1-750.pdf,,,
